gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4034596324	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/19449610	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.285428	-80.199142	19.0						2019-01-05T11:53:35	5	1	2019	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	19449610		Sandra H Statner	2019-01-05T21:39:53	CC_BY_4_0	Sandra H Statner	Sandra H Statner			2026-04-18T06:49:32.499Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4029000818	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147585818	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Euglossa	Euglossa dilemma		SPECIES	Euglossa dilemma Bembé & Eltz, 2011	Euglossa dilemma		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.1749	-80.4467							2023-01-12T12:13:53	12	1	2023	9167800	9167800	HUMAN_OBSERVATION	iNaturalist	Observations	147585818		Jade Fortnash	2023-01-29T04:43:26	CC_BY_NC_4_0	dawnmmw	dawnmmw			2026-04-18T10:35:01.248Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4028989823	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147664878	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon poeyi		SPECIES	Agapostemon poeyi (Lucas, 1856)	Agapostemon poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.129199	-80.211712	29891.0						2023-01-29T20:31:54	29	1	2023	5042884	5042884	HUMAN_OBSERVATION	iNaturalist	Observations	147664878		Jade Fortnash	2023-01-30T01:36:32	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T07:24:42.208Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4028962792	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148194301	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Euglossa	Euglossa dilemma		SPECIES	Euglossa dilemma Bembé & Eltz, 2011	Euglossa dilemma		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.138856	-80.104453	4.0						2023-02-06T09:37:07	6	2	2023	9167800	9167800	HUMAN_OBSERVATION	iNaturalist	Observations	148194301		nina fogel	2023-02-06T19:12:09	CC_BY_NC_4_0	Bird Nerd	Bird Nerd			2026-04-18T10:35:12.028Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4022305607	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127229247	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.305809	-80.212422	4.0						2022-07-20T21:13	20	7	2022	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	127229247		John S. Ascher	2022-10-30T06:48:39	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T08:51:22.758Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4022278925	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147271182	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.010833	-80.254722							2023-01-24T11:27:16	24	1	2023	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	147271182		Manny Ilow	2023-01-24T16:28:09	CC_BY_4_0	Manny Ilow	Manny Ilow			2026-04-18T08:56:46.042Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4022083515	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123143424	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.127289	-80.361656							2022-04-27T09:10:05	27	4	2022	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	123143424		John S. Ascher	2022-07-18T06:53:39	CC_BY_NC_4_0	Markham Park	Markham Park			2026-04-18T10:29:18.784Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4022052511	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/117357212	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.305771	-80.212374	2.0						2022-05-16T14:59	16	5	2022	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	117357212		John S. Ascher	2022-10-30T06:50:37	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T08:48:02.110Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4021978860	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147133219	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.03979	-80.169137							2023-01-22T16:59	22	1	2023	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	147133219		Corey Callaghan	2023-01-22T19:45:57	CC_BY_NC_4_0	Corey Callaghan	Corey Callaghan			2026-04-18T08:56:43.079Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4021974526	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/120850538	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.305966	-80.212369	4.0						2022-06-08T11:17	8	6	2022	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	120850538		John S. Ascher	2022-10-30T06:49:12	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T10:28:40.046Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4021969503	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128772049	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.28143	-80.183956	2386.0						2022-07-30T12:04:55	30	7	2022	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	128772049		John S. Ascher	2022-10-30T06:48:30	CC_BY_NC_4_0	schramby	schramby			2026-04-18T10:30:55.166Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4018567261	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146621508	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.122456	-80.138397	35.0						2023-01-15T12:14:03	15	1	2023	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	146621508		floridamatt	2023-01-15T17:16:11	CC_BY_NC_4_0	floridamatt	floridamatt			2026-04-18T07:24:13.878Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4018277089	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146486900	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus poeyi		SPECIES	Halictus poeyi Lepeletier, 1841	Halictus poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.140751	-80.193009	4.0						2023-01-13T16:02:44	13	1	2023	1353384	1353384	HUMAN_OBSERVATION	iNaturalist	Observations	146486900		John S. Ascher	2023-01-17T07:15:04	CC_BY_NC_4_0	pondcypressstudio	pondcypressstudio			2026-04-18T08:56:34.320Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4018130081	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146437322	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.269367	-80.294668	4.0						2023-01-12T09:26	12	1	2023	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	146437322		Josiah Londerée	2023-01-13T01:20:37	CC_BY_4_0	Josiah Londerée	Josiah Londerée			2026-04-18T07:24:12.873Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4011979326	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145689836	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.306576	-80.155534	182.0						2023-01-02T15:07	2	1	2023	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	145689836		Eridan Xharahi	2023-01-02T20:09:44	CC_BY_4_0	Eridan Xharahi	Eridan Xharahi			2026-04-18T08:56:15.821Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4011974310	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145708877	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.26745	-80.187713	4.0						2023-01-02T14:46:18	2	1	2023	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	145708877		Sandra H Statner	2023-01-03T00:06:44	CC_BY_4_0	Sandra H Statner	Sandra H Statner			2026-04-18T07:24:01.390Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4006696923	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144505343	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.070407	-80.347538	29891.0						2022-12-16T14:35:13	16	12	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	144505343		Jade Fortnash	2022-12-17T00:15:27	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T07:23:47.280Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
4006654860	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144451134	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.291387	-80.148558	6.0						2022-12-14T07:31:36	14	12	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	144451134		Sandra H Statner	2022-12-16T01:45:25	CC_BY_4_0	Sandra H Statner	Sandra H Statner			2026-04-18T10:34:19.325Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3994402320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144314169	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.140494	-80.869945	29891.0						2022-12-05T15:06:34	5	12	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	144314169		The Roadside Naturalist	2022-12-13T20:04:15	CC_BY_NC_4_0	The Roadside Naturalist	The Roadside Naturalist			2026-04-18T10:34:17.650Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3994234601	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137578148	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Megachile			GENUS	Megachile Latreille, 1802	Megachile		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.107677	-80.183271	25.0						2022-10-04T18:50:03	4	10	2022	1335011		HUMAN_OBSERVATION	iNaturalist	Observations	137578148		pondcypressstudio	2022-10-04T22:52:54	CC_BY_NC_4_0	pondcypressstudio	pondcypressstudio			2026-04-18T10:32:56.977Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3994154283	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/144297345	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.261944	-80.159804	9.0						2022-12-13T09:38:33	13	12	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	144297345		Samuel Brown	2022-12-14T01:40:48	CC_BY_NC_4_0	liburdn	liburdn			2026-04-18T07:23:34.072Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3994070562	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/135544815	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.974915	-80.253618	210.0						2022-09-18T10:53	18	9	2022	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	135544815		Katherine Parys	2022-12-06T16:45:04	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T07:20:31.732Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3988648531	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132335731	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.079406	-80.2371	4.0						2022-08-25T17:00:48	25	8	2022	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	132335731		Jade Fortnash	2022-08-25T22:29:58	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T07:19:01.788Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3988637528	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/135588588	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.976686	-80.250992	15.0						2022-09-18T10:55	18	9	2022	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	135588588		John S. Ascher	2022-11-14T08:38:22	CC_BY_NC_4_0	Joe MDO	Joe MDO			2026-04-18T08:53:32.042Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3988624769	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143376936	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.177204	-80.230358	4.0						2022-11-30T15:34:39	30	11	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	143376936		Touri-Ann T.K. Collins	2022-11-30T20:35:02	CC_BY_NC_4_0	Touri-Ann T.K. Collins	Touri-Ann T.K. Collins			2026-04-18T08:55:38.838Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3988498249	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143788194	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.130424	-80.277153	4.0						2022-12-04T16:14	4	12	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	143788194		Corey Callaghan	2022-12-06T11:15:32	CC_BY_NC_4_0	Corey Callaghan	Corey Callaghan			2026-04-18T09:09:00.451Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3988455222	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/143749145	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.977283	-80.309463	4.0						2022-12-05T14:55:03	5	12	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	143749145		saldanatianna	2022-12-05T21:43:01	CC_BY_NC_4_0	saldanatianna	saldanatianna			2026-04-18T07:23:23.197Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3986265997	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142791694	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.066481	-80.111464	10.0						2022-11-24T17:43	24	11	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	142791694		Corey Callaghan	2022-11-25T02:31:09	CC_BY_NC_4_0	Corey Callaghan	Corey Callaghan			2026-04-18T08:55:27.095Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3986258444	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142401239	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Euglossa	Euglossa dilemma		SPECIES	Euglossa dilemma Bembé & Eltz, 2011	Euglossa dilemma		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.268266	-80.170744	18.0						2022-11-12T10:39:09	12	11	2022	9167800	9167800	HUMAN_OBSERVATION	iNaturalist	Observations	142401239		Valentina Garcia-Nunes	2022-11-19T22:19:12	CC_BY_NC_4_0	Valentina Garcia-Nunes	Valentina Garcia-Nunes			2026-04-18T10:33:54.724Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3986127785	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/134417960	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.116779	-80.238914	4.0						2022-09-10T09:33:28	10	9	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	134417960		Lázaro Arroyo Rodriguez	2022-09-10T18:43:12	CC_BY_NC_4_0	vanessabrowardh2o	vanessabrowardh2o			2026-04-18T07:20:04.302Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3986065123	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142182755	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.070825	-80.111683							2022-11-06T16:26	6	11	2022	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	142182755		Corey Callaghan	2022-11-17T00:26:45	CC_BY_NC_4_0	Corey Callaghan	Corey Callaghan			2026-04-18T07:22:54.544Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3985902031	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142881628	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pensylvanicus		SPECIES	Bombus pensylvanicus (De Geer, 1773)	Bombus pensylvanicus		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.957562	-80.402714	6.0						2022-11-25T21:59:19	25	11	2022	1340416	1340416	HUMAN_OBSERVATION	iNaturalist	Observations	142881628		jefferyr01	2022-11-26T02:59:32	CC_BY_NC_4_0	jefferyr01	jefferyr01			2026-04-18T07:23:07.590Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3985872744	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142683095	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Euglossa	Euglossa dilemma		SPECIES	Euglossa dilemma Bembé & Eltz, 2011	Euglossa dilemma		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.066666	-80.111637	23.0						2022-11-23T11:12:17	23	11	2022	9167800	9167800	HUMAN_OBSERVATION	iNaturalist	Observations	142683095		anson_fl	2022-11-23T17:08:57	CC_BY_NC_4_0	anson_fl	anson_fl			2026-04-18T08:55:28.065Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3985780203	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142268539	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera		SPECIES	Apis mellifera Linnaeus, 1758	Apis mellifera		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.26858	-80.171818	206.0						2007-06-20T11:44	20	6	2007	1341976	1341976	HUMAN_OBSERVATION	iNaturalist	Observations	142268539		Jordan Cochran	2022-11-18T04:53:20	CC_BY_NC_4_0	Jordan Cochran	Jordan Cochran			2026-04-18T08:55:18.816Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3966710426	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/110763008	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon poeyi		SPECIES	Agapostemon poeyi (Lucas, 1856)	Agapostemon poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.014372	-80.273903	4.0						2022-04-07T21:04:10	7	4	2022	5042884	5042884	HUMAN_OBSERVATION	iNaturalist	Observations	110763008		Katherine Parys	2022-08-16T18:31:48	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T10:26:21.937Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3966683417	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103802779	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon poeyi		SPECIES	Agapostemon poeyi (Lucas, 1856)	Agapostemon poeyi		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.116906	-80.320698	29891.0						2021-12-27T17:15:57	27	12	2021	5042884	5042884	HUMAN_OBSERVATION	iNaturalist	Observations	103802779		Katherine Parys	2022-08-16T18:32:06	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T07:18:46.107Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3966682519	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/134492924	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon splendens		SPECIES	Agapostemon splendens (Lepeletier, 1841)	Agapostemon splendens		US		Florida	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.079412	-80.237096	9.0						2022-09-06T17:27	6	9	2022	5042888	5042888	HUMAN_OBSERVATION	iNaturalist	Observations	134492924		Jayzon Ahrens	2022-09-12T04:42:03	CC0_1_0	Jade Fortnash	Jade Fortnash			2026-04-18T10:32:16.240Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
